file	name	hit_count	decision
backend/app/services/agent/tools/places/present_places.py	_NYC	11	keep
backend/app/services/agent/tools/places/present_places.py	_place_goal_key	2	keep
backend/app/services/agent/tools/places/present_places.py	_owned_discovery	2	keep
backend/app/services/agent/tools/places/present_places.py	_rebind_details_if_researched	2	keep
backend/app/services/agent/tools/places/present_places.py	_rebind_researched_details	2	keep
backend/app/services/agent/tools/places/present_places.py	_single_opaque_selection_id	2	keep
backend/app/services/agent/tools/places/present_places.py	_owned_authoritative_record	2	keep
backend/app/services/agent/tools/places/present_places.py	_bind_or_reject_discovery	2	keep
backend/app/services/agent/tools/places/present_places.py	_destination_selection_replay_allowed	2	keep
backend/app/services/agent/tools/places/present_places.py	_destination_selection_goal	2	keep
backend/app/services/agent/tools/places/present_places.py	_selected_places	2	keep
backend/app/services/agent/tools/places/present_places.py	_owned_place_index	2	keep
backend/app/services/agent/tools/places/present_places.py	_repeated_selections	2	keep
backend/app/services/agent/tools/places/present_places.py	_research_claim_error	2	keep
backend/app/services/agent/tools/places/present_places.py	_apply_repeat_presentation_rules	2	keep
backend/app/services/agent/tools/places/present_places.py	_details_repeat_error	2	keep
backend/app/services/agent/tools/places/present_places.py	_emit_place_presentation	2	keep
backend/app/services/agent/tools/places/present_places.py	_presented_refs	3	keep
backend/app/services/agent/tools/places/present_places.py	_already_shown_result	2	keep
backend/app/services/agent/tools/places/present_places.py	_mark_place_goal_satisfied	2	keep
backend/app/services/agent/tools/places/present_places.py	_place_presentation_events	2	keep
backend/app/services/agent/tools/places/present_places.py	_queue_presentation	2	keep
backend/app/services/agent/tools/places/present_places.py	_live_queue_observations	2	keep
backend/app/services/agent/tools/places/present_places.py	_queue_note_for_place	2	keep
backend/app/services/agent/tools/places/present_places.py	_unsupported_queue_note	2	keep
backend/app/services/agent/tools/places/present_places.py	_missing_live_queue_note	2	keep
backend/app/services/agent/tools/places/present_places.py	_presentation_time	2	keep
backend/app/services/agent/tools/places/present_places.py	_historical_pattern	6	keep
backend/app/services/agent/tools/places/present_places.py	_current_queue_note	2	keep
backend/app/services/agent/tools/places/present_places.py	_historical_note	3	keep
backend/app/services/agent/tools/places/present_places.py	_number	7	keep
backend/app/services/agent/tools/places/present_places.py	_clock_time	2	keep
backend/app/services/agent/tools/places/present_places.py	_hour_time	2	keep
backend/app/services/agent/tools/places/present_places.py	_calendar_date	2	keep
backend/app/services/agent/tools/places/present_places.py	_goal_is_unresolved	5	keep
backend/app/services/agent/tools/places/present_places.py	_coverage_note	5	keep
backend/app/services/agent/tools/places/present_places.py	_validated_selections	2	keep
backend/app/services/agent/tools/places/present_places.py	_admitted_selection	2	keep
backend/app/services/agent/tools/places/present_places.py	_normalize_reasons	2	keep
backend/app/services/agent/tools/places/present_places.py	_objective_reason_holds	2	keep
backend/app/services/agent/tools/places/present_places.py	_is_extreme	5	keep
backend/app/services/agent/tools/places/present_places.py	_finite	7	keep
backend/app/services/agent/tools/places/present_places.py	_facts	7	keep
backend/app/services/agent/tools/places/search_local_places.py	_LOGGER	31	keep
backend/app/services/agent/tools/places/search_local_places.py	_POI_RADIUS_M	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_NYC_CENTER_LAT	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_NYC_CENTER_LNG	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_NYC_WIDE_RADIUS_M	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_DEFAULT_PROVIDER_RESULTS	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_MIN_PROVIDER_RESULTS	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_MAX_PROVIDER_RESULTS	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_COORD_RE	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_OPEN_BONUS	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_finite	7	keep
backend/app/services/agent/tools/places/search_local_places.py	_finite_or_none	4	keep
backend/app/services/agent/tools/places/search_local_places.py	_resolve_api_key	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_resolve_bias	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_clamp_provider_results	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_search_request_body	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_nyc_provider_place	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_nyc_place_coordinates	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_nyc_provider_places	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_next_page_token	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_provider_search	24	keep
backend/app/services/agent/tools/places/search_local_places.py	_coverage	8	keep
backend/app/services/agent/tools/places/search_local_places.py	_target_accepts_place	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_search_targets	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_normalize_discovery_place	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_model_place	2	keep
backend/app/services/agent/tools/places/search_local_places.py	_provider_places	3	keep
backend/app/services/agent/tools/places/search_local_places.py	_merged_timings	6	keep
backend/app/services/agent/tools/provider_http.py	_http_status_reason	2	keep
backend/app/services/agent/tools/route/preparation_adapter.py	_route_with_recovery	5	keep
backend/app/services/agent/tools/route/preparation_adapter.py	_derive_arrive_by_departure	2	keep
backend/app/services/agent/tools/route/preparation_adapter.py	_as_tool_result	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_branch_candidate_groups	3	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_final_branch_rank	6	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_mandatory_branch_indexes	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_fill_valid_branch_budget	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_best_stage_a_branch_times	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_reasonable_branch_ids	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_branch_key	3	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_canonical_stage_a_key	4	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_destination_distance_meters	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_finite_nonnegative	3	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_finite_coordinate	7	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_resolve_comparison_branches	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_validated_branch_ids	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_resolve_branch_options	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_verified_discovery_ids	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_expanded_branch_ids	2	keep
backend/app/services/agent/tools/route/prepare_route_branches.py	_session_id	41	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_validate_goal_key	4	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_apply_destination_branch_input	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_admit_route_preparation	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_route_snapshot_identity	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_finalize_prepared_aggregate	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_resolve_destination_state	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_resolve_waypoint_state	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_prepare_route_request	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_finalize_branch_candidates	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_selected_branch_place_ids	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_exclude_unselected_branches	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_rebuild_selected_aggregate	2	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_prepare_multi_stop	10	keep
backend/app/services/agent/tools/route/prepare_route_options.py	_prepare_segment	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_prepared_candidate_result	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_candidate_surface	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_destination_identity	5	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_with_opaque_identity	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_opaque_id	3	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_place_match_key	3	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_provider_match_id	3	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_finite_coordinate	7	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_build_digests	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_digest_for_candidate	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_digest_soft_preferences	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_candidate_set_payload	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_snapshot_route_identity	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_update_trip_state	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_bind_active_trip	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_bind_destination_discovery	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_identity	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_comparison	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_timing	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_service_chain	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_hard_constraints	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_service_conditions	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_soft_preferences	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_event_impact	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_branch_coverage	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_branch_row	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_text	5	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_stage_a_factors	2	keep
backend/app/services/agent/tools/route/prepare_route_persistence.py	_public_stage_a_row	2	keep
backend/app/services/agent/tools/route/present_route.py	_REPLAY_LEAD_IN	2	keep
backend/app/services/agent/tools/route/present_route.py	_present_fresh_route	2	keep
backend/app/services/agent/tools/route/present_route.py	_project	10	keep
backend/app/services/agent/tools/route/present_route.py	_accepted_route_replay	2	keep
backend/app/services/agent/tools/route/present_route.py	_replay_route_goal	2	keep
backend/app/services/agent/tools/route/present_route.py	_selected_candidate_id	2	keep
backend/app/services/agent/tools/route/present_route.py	_replay_result	2	keep
backend/app/services/agent/tools/route/present_route.py	_ROUTE_REASON_CODES	3	keep
backend/app/services/agent/tools/route/present_route.py	_UNSAFE_ROUTE_FRAMING_RE	2	keep
backend/app/services/agent/tools/route/present_route.py	_GENERIC_ROUTE_FRAMING_RE	2	keep
backend/app/services/agent/tools/route/present_route.py	_GENERIC_QUALIFIER_RE	2	keep
backend/app/services/agent/tools/route/present_route.py	_UNGROUNDED_SUCCESS_RE	2	keep
backend/app/services/agent/tools/route/present_route.py	_NEUTRAL_ROUTE_FALLBACK	2	keep
backend/app/services/agent/tools/route/present_route.py	_selection_correction_error	2	keep
backend/app/services/agent/tools/route/present_route.py	_requested_framing	2	keep
backend/app/services/agent/tools/route/present_route.py	_incident_metadata	2	keep
backend/app/services/agent/tools/route/present_route.py	_parsed_reason_code	2	keep
backend/app/services/agent/tools/route/present_route.py	_framing_correction	2	keep
backend/app/services/agent/tools/route/present_route.py	_apply_selection_framing	2	keep
backend/app/services/agent/tools/route/present_route.py	_presentation_from_framing	2	keep
backend/app/services/agent/tools/route/present_route.py	_deterministic_fallback	2	keep
backend/app/services/agent/tools/route/present_route.py	_route_reason_error	2	keep
backend/app/services/agent/tools/route/present_route.py	_generic_framing_error	2	keep
backend/app/services/agent/tools/route/present_route.py	_structured_reason_claim_error	2	keep
backend/app/services/agent/tools/route/present_route.py	_bound_reason_lead_in	3	keep
backend/app/services/agent/tools/route/present_route.py	_request_decision_correction	3	keep
backend/app/services/agent/tools/route/present_route.py	_route_framing_error	2	keep
backend/app/services/agent/tools/route/present_route.py	_supported_reason_codes	12	keep
backend/app/services/agent/tools/route/present_route.py	_crowd_limitation	2	keep
backend/app/services/agent/tools/route/present_route_commit.py	_bind_presented_route	2	keep
backend/app/services/agent/tools/route/present_route_commit.py	_bind_what_if_route	2	keep
backend/app/services/agent/tools/route/present_route_commit.py	_accepted_destination_label	3	keep
backend/app/services/agent/tools/route/present_route_commit.py	_opaque_discovery_place_ids	3	keep
backend/app/services/agent/tools/route/present_route_commit.py	_owned_place_id	3	keep
backend/app/services/agent/tools/route/present_route_commit.py	_candidate_discovery_place_id	2	keep
backend/app/services/agent/tools/route/present_route_commit.py	_requires_discovery_destination_binding	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_canonical_owned_fields	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_unsatisfied_constraint_error	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_owned_endpoint_places	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_has_selected_score	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_destination_identity_groups	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_opaque_id_set	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_candidate_destination_ids	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_branch_place_ids	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_candidate_binding	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_presentation_identity	4	keep
backend/app/services/agent/tools/route/present_route_state.py	_candidate_set_ownership_error	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_load_candidate_entry	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_candidate_membership_error	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_parsed_chosen_route	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_temporary_preview	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_route_goal_key	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_load_canonical_candidate	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_place_from_dict	3	keep
backend/app/services/agent/tools/route/present_route_state.py	_candidate_evidence	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_legacy_candidate_evidence	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_event_impacts_for_index	2	keep
backend/app/services/agent/tools/route/present_route_state.py	_EnvelopeShim	2	keep
backend/app/services/agent/tools/route/route_input.py	_RIDER_LOCATION_REFERENCES	2	keep
backend/app/services/agent/tools/route/route_input.py	_canonical_origin_reference	2	keep
backend/app/services/agent/tools/route/route_input.py	_merged_destination	2	keep
backend/app/services/agent/tools/route/route_input.py	_merged_waypoints	2	keep
backend/app/services/agent/tools/route/route_input.py	_routing_preference	2	keep
backend/app/services/agent/tools/route/route_input.py	_turn_or_persisted_source	2	keep
backend/app/services/agent/tools/route/route_input.py	_merged_accessibility_required	2	keep
backend/app/services/agent/tools/route/route_input.py	_apply_active_preference_patch	2	keep
backend/app/services/agent/tools/route/route_input.py	_apply_persisted_trip_constraints	2	keep
backend/app/services/agent/tools/route/route_input.py	_mode_preferences	2	keep
backend/app/services/agent/tools/route/route_input.py	_explicit_bool	4	keep
backend/app/services/agent/tools/route/route_projection.py	_INCOMPLETE_PATTERNS	2	keep
backend/app/services/agent/tools/route/route_projection.py	_PASSENGER_DECISION_FIELDS	2	keep
backend/app/services/agent/tools/route/route_projection.py	_TRANSIT_MODES	2	keep
backend/app/services/agent/tools/route/route_projection.py	_emit_recommended_card	2	keep
backend/app/services/agent/tools/route/route_projection.py	_canonical_card_core	2	keep
backend/app/services/agent/tools/route/route_projection.py	_selection_projection	2	keep
backend/app/services/agent/tools/route/route_projection.py	_project_card_endpoints	2	keep
backend/app/services/agent/tools/route/route_projection.py	_project_card_itinerary	2	keep
backend/app/services/agent/tools/route/route_projection.py	_card_surfaces	2	keep
backend/app/services/agent/tools/route/route_projection.py	_card_digest	2	keep
backend/app/services/agent/tools/route/route_projection.py	_route_card_event	2	keep
backend/app/services/agent/tools/route/route_projection.py	_boarding_context	2	keep
backend/app/services/agent/tools/route/route_projection.py	_boarding_inputs	2	keep
backend/app/services/agent/tools/route/route_projection.py	_merge_canonical_boarding	2	keep
backend/app/services/agent/tools/route/route_projection.py	_session_card	2	keep
backend/app/services/agent/tools/route/route_projection.py	_event_digest	2	keep
backend/app/services/agent/tools/route/route_projection.py	_mentions_incomplete	2	keep
backend/app/services/agent/tools/route/route_projection.py	_strip_incomplete	2	keep
backend/app/services/agent/tools/route/route_projection.py	_selected_digest_destination_place_id	2	keep
backend/app/services/agent/tools/route/route_projection.py	_selected_digest_destination_name	2	keep
backend/app/services/agent/tools/route/route_projection.py	_validated_pattern_context	2	keep
backend/app/services/agent/tools/route/route_projection.py	_pattern_matches_headsign	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_POSSIBLE_LIST_KEYS	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_STATION_TOKEN_MAP	4	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_normalize_station	5	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_station_matches	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_extract_outage_records	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_records_from_list	4	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_records_from_mapping	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_read_cached_feed	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_fetch_feed	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_equipment_type	3	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_matched_outages	2	keep
backend/app/services/agent/tools/transit/accessibility_status.py	_accessibility_result	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_NYC_TZ	10	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_MAX_NEARBY_STOPS	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_AREA_STOP_RADIUS_M	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_MAX_EVENTS	4	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_MAX_INCIDENTS	3	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_TRUTHFUL_INCIDENT_STATUSES	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_LOOKUP_METADATA_KEYS	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_BROAD_AREA_INPUTS	3	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_BROAD_AREA_MESSAGE	3	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_OUTSIDE_NYC_KNOWN_PLACES	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_OUTSIDE_AREA_MESSAGE	4	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_area_key	4	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_parse_at	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_coordinate_key	5	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_is_nyc_area	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_nearby_stop_context	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_safe_events	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_safe_incidents	3	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_incident_display_row	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_display_incidents	4	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_safe_sources	4	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_incident_evidence	8	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_SCALAR_LOOKUP_METADATA	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_copy_lookup_metadata	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_event_evidence	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_UNSCANNED_INCIDENT_RESULT	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_admit_area_query	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_area_provider_results	2	keep
backend/app/services/agent/tools/transit/check_area_conditions.py	_area_conditions_result	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_complete_direction	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_is_unproven_accepted_headsign	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_accepted_trip_rows	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_row_echoes_headsign	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_candidate_direction	3	keep
backend/app/services/agent/tools/transit/check_transit.py	_active_candidate_record	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_matching_candidate_resolutions	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_unique_authoritative_direction	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_candidate_leg_resolutions	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_candidate_digest_legs	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_resolutions_from_legs	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_is_matching_transit_leg	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_candidate_leg_direction	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_direction_key	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_merged_arrivals_result	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_admit_accessibility_binding	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_accessibility_mismatch	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_stamp_accessibility_provenance	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_accessibility_provenance	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_TEXT_FIELDS	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_text	112	keep
backend/app/services/agent/tools/transit/check_transit.py	_route_ids	14	keep
backend/app/services/agent/tools/transit/check_transit.py	_direction_needs_clarification	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_wrap	3	keep
backend/app/services/agent/tools/transit/check_transit.py	_unready_outcome	2	keep
backend/app/services/agent/tools/transit/check_transit.py	_note_transit	3	keep
backend/app/services/agent/tools/transit/check_transit.py	_merged_timings	6	keep
backend/app/services/agent/tools/transit/check_transit.py	_concerns	4	keep
backend/app/services/agent/tools/transit/direction.py	_DIRECTION_ALIASES	2	keep
backend/app/services/agent/tools/transit/direction.py	_CONTEXT_VALUE_KEYS	2	keep
backend/app/services/agent/tools/transit/direction.py	_HEADSIGN_CONTEXT_KEYS	2	keep
backend/app/services/agent/tools/transit/direction.py	_match_context_value	2	keep
backend/app/services/agent/tools/transit/direction.py	_row_context_match	2	keep
backend/app/services/agent/tools/transit/direction.py	_route_contexts	3	keep
backend/app/services/agent/tools/transit/direction.py	_session_route_contexts	2	keep
backend/app/services/agent/tools/transit/direction.py	_gtfs_pattern_contexts	2	keep
backend/app/services/agent/tools/transit/direction.py	_route_pattern_contexts	2	keep
backend/app/services/agent/tools/transit/direction.py	_pattern_context	2	keep
backend/app/services/agent/tools/transit/direction.py	_active_canonical_itinerary	3	keep
backend/app/services/agent/tools/transit/direction.py	_itinerary_contexts	3	keep
backend/app/services/agent/tools/transit/direction.py	_context_direction	6	keep
backend/app/services/agent/tools/transit/direction.py	_has_ordered_endpoints	2	keep
backend/app/services/agent/tools/transit/direction.py	_geometry_direction	2	keep
backend/app/services/agent/tools/transit/direction.py	_stop_coords	5	keep
backend/app/services/agent/tools/transit/direction.py	_boarding_direction	2	keep
backend/app/services/agent/tools/transit/direction.py	_itinerary_direction	2	keep
backend/app/services/agent/tools/transit/direction.py	_resolve_context_label	3	keep
backend/app/services/agent/tools/transit/direction.py	_semantic_direction	3	keep
backend/app/services/agent/tools/transit/direction.py	_same_ordered_segment	2	keep
backend/app/services/agent/tools/transit/direction.py	_endpoint_ids	2	keep
backend/app/services/agent/tools/transit/evidence.py	_EvidenceAccumulator	3	keep
backend/app/services/agent/tools/transit/evidence.py	_reused_evidence_set	2	keep
backend/app/services/agent/tools/transit/evidence.py	_result_rows	2	keep
backend/app/services/agent/tools/transit/evidence.py	_request_direction	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_result_rows	2	keep
backend/app/services/agent/tools/transit/evidence.py	_store_public_evidence	2	keep
backend/app/services/agent/tools/transit/evidence.py	_transit_evidence_record	2	keep
backend/app/services/agent/tools/transit/evidence.py	_evidence_direction_scope	2	keep
backend/app/services/agent/tools/transit/evidence.py	_persist_public_evidence	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ensure_operation_coverage	2	keep
backend/app/services/agent/tools/transit/evidence.py	_apply_evidence_freshness	2	keep
backend/app/services/agent/tools/transit/evidence.py	_resolved_evidence_direction	2	keep
backend/app/services/agent/tools/transit/evidence.py	_append_evidence_unknowns	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_row_observations	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_operation_row	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_row_signals	2	keep
backend/app/services/agent/tools/transit/evidence.py	_signal_in_scope	2	keep
backend/app/services/agent/tools/transit/evidence.py	_direction_contexts	2	keep
backend/app/services/agent/tools/transit/evidence.py	_service_row	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_service_alerts	2	keep
backend/app/services/agent/tools/transit/evidence.py	_append_unconfirmed_alert	2	keep
backend/app/services/agent/tools/transit/evidence.py	_alert_row_eligible	2	keep
backend/app/services/agent/tools/transit/evidence.py	_record_confirmed_alert	2	keep
backend/app/services/agent/tools/transit/evidence.py	_ingest_service_incidents	2	keep
backend/app/services/agent/tools/transit/evidence.py	_incident_row_eligible	2	keep
backend/app/services/agent/tools/transit/evidence.py	_source_key	2	keep
backend/app/services/agent/tools/transit/evidence.py	_NAMED_SOURCE_OBSERVED	2	keep
backend/app/services/agent/tools/transit/evidence.py	_source_observations	2	keep
backend/app/services/agent/tools/transit/evidence.py	_mapped_observations	2	keep
backend/app/services/agent/tools/transit/evidence.py	_named_source_observations	2	keep
backend/app/services/agent/tools/transit/evidence.py	_accessibility_capture_observation	2	keep
backend/app/services/agent/tools/transit/evidence.py	_observed_value	2	keep
backend/app/services/agent/tools/transit/evidence.py	_is_stalled_vehicle_signal	2	keep
backend/app/services/agent/tools/transit/evidence.py	_has_unscoped_findings	2	keep
backend/app/services/agent/tools/transit/evidence.py	_has_unscoped_signals	2	keep
backend/app/services/agent/tools/transit/evidence.py	_remove_false_all_clear	2	keep
backend/app/services/agent/tools/transit/evidence.py	_incident_route_match	2	keep
backend/app/services/agent/tools/transit/evidence.py	_arrival_row	2	keep
backend/app/services/agent/tools/transit/evidence.py	_arrival_group_items	2	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_STATION_ENTITY_TYPES	2	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_MODE_ENTITY_TYPES	2	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_NAME_TOKEN_MAP	2	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_OFFICIAL_ALERT_SOURCE	5	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_ALERT_LIMIT	3	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_ROW_LIMIT	3	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_text	112	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_accepted_itinerary	2	keep
backend/app/services/agent/tools/transit/evidence_binding.py	_select_accessibility_station	2	keep
